Gaston de Blondeville (The modern novelists)	Gaston de Blondeville (The modern novelists),,A2JYUAIAUYXCQN,Ryan S. Cagle,6/6,5.0,1149120000,The only Radcliffe novel with a real ghost!,"I am with the publisher, Valancourt Books, and wanted to post this description from the book's back cover, since Amazon has not done so:King Henry III is holding court at Kenilworth. Festivities abound, wine flows copiously, and spirits are high as the King and his subjects prepare to celebrate the nuptials of Sir Gaston de Blondeville. But the joyous mood is interrupted when a merchant, Hugh Woodreeve, comes distraught before the King to demand justice. His kinsman, he claims, was murdered, by the very man the King has come to honour -- Gaston de Blondeville!Suspecting a conspiracy against Gaston, yet obliged to hold a trial to determine the truth of the allegations, Henry imprisons Woodreeve in a tower while awaiting a hearing. Meanwhile, sinister forces are at work, represented by an evil abbot, who will stop at nothing to ensure the truth behind Woodreeve's claims is never revealed.As the trial unfolds and the danger mounts for both Woodreeve and Gaston, a mysterious figure will come from beyond the grave to elucidate the horrible mystery!The only one of Radcliffe's novels to feature a real ghost, Gaston de Blondeville was published posthumously in 1826. This edition, the first-ever scholarly edition of the novel, features a new introduction by Frances Chiu, uncoding the novel's long-hidden political, historical, and religious contexts. A wealth of supplementary materials, including excerpts from other primary texts and the complete text of contemporary reviews, is also provided to enhance modern readers' understanding of the novel's themes."	R
Gaston de Blondeville (The modern novelists)	Gaston de Blondeville (The modern novelists),,AWKB9ZRBE8W5K,Paul Collins,0/0,3.0,1348012800,A Medieval Murder Trial,"A King is honoring a nobleman, yet an accuser comes forward and accuses the nobleman of murder. The accuser is put into jail. They plan to execute the accuser. The King has a supporter, a crooked abbot, who plots against the accuser. A ghost of the murder victim appears here and there to somehow explain the injustice and that leads the accuser to be thought to be involved in sorcery. That is the book in a nut shell! A Medieval Murder Trial. Not the usual Ann Radcliffe but the book is interesting and I recommend it!"	R
Screenwriter: Words Become Pictures/304506	Screenwriter: Words Become Pictures/304506,,AVUZRNQBB3S6G,Keith Nichols,4/4,4.0,959299200,So the actors don't make it up as they go?,"This is an entertaining and educational little volume of interviews with twelve screenwriters from Hollywood's &quot;golden age.&quot; These folks all have tales of being disrespected and demeaned by producers and directors and of being thwarted in creating their art. But they all survived and even thrived a little and have plenty of tales humorous and horrendous of goings on in the movie business. From Ivy-League intellectual to newspaperman to truck driver, the subjects of these interviews have in common the storyteller's knack, and that makes this book a delight for those of us who like to know what goes on behind the scenes. I wish there were twice as many interviews, though. Filmographies for the subjects appear at the back of the book, and there's a generous helping of photos throughout."	R
"The Art of Technical Documentation	"The Art of Technical Documentation, Second Edition",,A1EAXOBA0T3QOR,Basilisk,11/12,2.0,970358400,"Too scattered, too shallow","Although this might be a good book to introduce issues in technical writing to someone considering the field, it is not useful if you want anything more than a broad overview. The information it contains varies widely in depth and is sometimes dated; for example, there are several paragraphs discussing the features of dot-matrix printers but only one short and incomplete list of the types of bindings available for professionally printed documentation. For some unclear reason, two sections on editing are separated by 10 pages on usability testing. If you are actually involved in technical writing, there are better books."	R
"The Art of Technical Documentation	"The Art of Technical Documentation, Second Edition",,,,8/11,4.0,956361600,Escellent reference document,"Most of the times, technical documentation is the poor sister at the time of creating a new product. We all have experience the frustration of reading through the manual of software or a technical product and not being able to understand what the writer is talking about. We have been frustrated because we cannot follow what is suppossed to happen and it seems as we need to read into the writer's minds.Haramundanis book comes to the rescue, providing companies with a series of step to follow in order the create the technical documentation that should accompany any product. Following these steps, will ensure the clearest quality of these documents. I wish that some developers had read this book before marketing their products !"	R
087474721X	Engendering Culture: Manhood and Womanhood In New Deal Public Art and Theater,32.95,A1QM8Q6TUZ91HX,Anne,0/0,5.0,1023321600,the best,This is a fascinating interpretation of New Deal art--meticulously researched with extensive photos. I agree with Mike.	D
087474721X	Engendering Culture: Manhood and Womanhood In New Deal Public Art and Theater,32.95,A1WW9XIQ4A4049,Mike,0/1,5.0,944092800,THIS BOOK ROCKS,THIS IS THE BEST BOOK IN IT'S CATAGORY. I HIGHLY RECOEMEND BUYING IT. HELP UP THE SALES ON THIS GREAT BOOK. DON'T MAKE BARB FELL BAD BY HAVING ONLY A COUPLE PEOPLE BUY IT. :)	D
087474721X	Engendering Culture: Manhood and Womanhood In New Deal Public Art and Theater,32.95,A1WW9XIQ4A4049,Mike,2/12,5.0,944092800,THIS BOOK ROCKS,THIS IS THE BEST BOOK IN IT'S CATAGORY. I HIGHLY RECOEMEND BUYING IT. HELP UP THE SALES ON THIS GREAT BOOK. DON'T MAKE BARB FELL BAD BY HAVING ONLY A COUPLE PEOPLE BUY IT. :)	D
The Rabbi's Cat	The Rabbi's Cat,16.93,A3F7XLGCTTUMWP,John Harpur,2/2,4.0,1137283200,Tremendously entertaining mixture of fable and wisdom,"This is a very entertaining tale of a clever cyncial rabbi's cat on the surface. However, the tale goes much further than exploring the cat's desire to anthropomorphise. It deals with father-daughter relationships, love, obedience, the stiffling influence of tradition, clashes between cultures, etc. It is uniquely influenced by Jewish theological exegesis and rabbinical commentary. Moreso than Will Eisner's work which was a landmark in this area (also on Amazon).I liked the artwork in the main. Panels are loosely framed on the pages which gives a light flow to the narrative. Colours are strong and mediterranean when needs be. I have two reservations however. Firstly, some of the pieces are overdrawn. Too much unnecessary detail in a scene. Text in the speech bubbles is squeezed at times and as a middle aged person with spectacles I found it hard to read on occasion. My reading wuld have been easier if overall frame size was bigger. Secondly, and this is my major reservation, the whole tale is told primarily through language used by the characters rather than through the characters actions. In other words as a graphic novel, I thought it was too wordy. You may well observe, that it is ironic that a graphic novel based around the culture of the 'people of the Book' repeats the textual propensity of much Jewish self-commentary. Eisner, to my mind, has the text-visual balance better defined. However, these are personal aesthetic opinions and shouldn't detract from the overall conceptual achievement which is exemplary."	R
The Rabbi's Cat	The Rabbi's Cat,16.93,AGKW1Q9IUWIMT,"R. A. Frauenglas ""Brooklyn Bum""",1/1,5.0,1278115200,A wonderful & enlightening book.,"This is a one-volume, hard-cover, adult graphic novel about a Rabbi's cat who gets the power to speak. This novel was originally published in France, in three volumes, spread over three years. It's a wonderful book.By the way, Joann is a guy's name, in France. Maybe, it's an old French spelling of John or Jean. According to the book's jacket blurb, Sfar is one of the ""brightest and most talented of the younger generation of French comic artists."" He has written or collaborated on over one hundred books for adults & children. Sfar received the prestigious Jury Award at Angouleme for The Rabbi's Cat.This book will be enlightening for most people & especially for most Jewish-Americans. The three connected stories are about Algerian Jews in the 1930s, in both Algeria & France. My knowledge of this area of Jewish life & history is negligible. IThe cat in this book gains the power of speech by eating & swallowing the family's pet parrot. The cat ends up having theological & philosophical discussions with the Rabbi. The cat wants to study Kabbalah & get Bar Mitzvahed. They debate both Western thought & Jewish thought.Through the cat's eyes we listen in on the discussions of the Rabbi's students. We learn who are studious & who are vain, arrogant & self-important. We see the Rabbi turn to his own Master with his problems; but, through the cat's eyes we see this Master as less knowledgeable than his disciple. We see a Master who spouts foolishness because he knows of his own inferiority.We learn of the anti-Semitism faced by Jews in Algeria from the non-Jewish French settlers. Many of the Jews had been living in Algeria for centuries & had adopted Arab dress, food & customs. These Jews were turned away from French restaurants & other establishments. They usually felt more at home with the native Algerians; yet, always faced an undercurrent of nonacceptance. Even the French-Jewish establishment, centered in Paris, forced the leaders & Rabbis of the Algerian Jewish community to adapt to French ways, customs & speech. If such leaders & Rabbis couldn't pass demeaning grade school exams showing proficiency in French, they would be replaced; even though all native Algerian Jews spoke Hebrew & Arabic which had enabled them to get along quite well for those previous centuries.Through the cat's eyes we see the title Rabbi's struggle for acceptance by the French Jewish establishment. He is a great man in Algeria & is being considered for the post of Chief Rabbi. First he must pass this silly grade school exam. Readers see his agony & self-doubt. We see his complete joy at passing the exam & his own humbleness.We see friendship between himself & his Arab friends. We learn about Algerian Jews who have gone totally native, living like Nomadic warriors in the desert; at home with guns, knives & lions. We learn about the differences between Algerian Jews & French Jews in the pre-WWII period. We learn about street performers & Algerian Jews who must masquerade asArabs to make a living in France; as the French know almost nothing about Jews from Algeria who live like Arabs but are Jews.It's a wonderful book. There is much to learn about love, loyalty, marriage, family, hypocrisy, bravery, humbleness, friendship, loss, merriment, true riches, anti-Semitism and more. All of this is contained within less than 150 pages of a graphic novel, or what the French call, an adult comic book."	R
